Product_ID,Product_Name,Category,Brand,Quantity_g,Manufacture_Date,Expiry_Date,Shelf_Life_Days,Days_Left,Storage_Condition,Price_INR,Country,Waste_Risk
PRD_3138,Bun,Bakery,Nestle,500,21-01-2026,24-01-2026,3,-2,Ambient,391.53,India,1
PRD_3139,Fish,Protein,MTR,2000,20-01-2026,01-02-2026,12,6,Refrigerated,164.37,India,0
PRD_3140,Fish,Protein,Amul,500,24-01-2026,07-02-2026,14,12,Refrigerated,97.6,India,0
PRD_3141,Vegetables,Produce,Amul,250,23-01-2026,29-01-2026,6,3,Refrigerated,205.47,India,1
PRD_3142,Noodles,Grains/Legumes,Britannia,500,26-03-2025,26-01-2026,306,0,Ambient,411.63,India,0
PRD_3143,Vegetables,Produce,Britannia,1000,18-01-2026,25-01-2026,7,-1,Refrigerated,431.7,India,1
PRD_3144,Rice,Grains/Legumes,Nestle,5000,02-03-2025,03-02-2026,338,8,Ambient,361.94,India,0
PRD_3145,Flour,Grains/Legumes,Aashirvaad,1000,20-06-2025,30-01-2026,224,4,Ambient,227.62,India,0
PRD_3146,Rice Batter,Bakery,ITC,5000,30-01-2026,04-02-2026,5,9,Ambient,36.13,India,0
PRD_3147,Chicken,Protein,Fortune,2000,19-01-2026,26-01-2026,7,0,Refrigerated,231.14,India,1
PRD_3148,Rice,Grains/Legumes,ITC,5000,01-02-2025,01-02-2026,365,6,Ambient,119.86,India,0
PRD_3149,Pasta,Grains/Legumes,Nestle,2000,23-07-2025,26-01-2026,187,0,Ambient,186.43,India,1
PRD_3150,Pasta,Grains/Legumes,Britannia,1000,30-07-2025,06-02-2026,191,11,Ambient,102.41,India,0
PRD_3151,Chicken,Protein,Mother Dairy,500,29-01-2026,09-02-2026,11,14,Refrigerated,480.21,India,1
PRD_3152,Vegetables,Produce,Nestle,5000,30-01-2026,06-02-2026,7,11,Refrigerated,286.07,India,0
PRD_3153,Rice,Grains/Legumes,ITC,2000,23-06-2025,06-02-2026,228,11,Ambient,580.1,India,0
PRD_3154,Chicken,Protein,Britannia,1000,16-01-2026,23-01-2026,7,-3,Refrigerated,549.39,India,1
PRD_3155,Vegetables,Produce,Aashirvaad,5000,24-01-2026,28-01-2026,4,2,Refrigerated,285.15,India,1
PRD_3156,Noodles,Grains/Legumes,Mother Dairy,2000,07-04-2025,10-02-2026,309,15,Ambient,366.99,India,0
PRD_3157,Paneer,Dairy,MTR,2000,27-01-2026,05-02-2026,9,10,Refrigerated,477.04,India,0
PRD_3158,Fish,Protein,MTR,5000,21-01-2026,29-01-2026,8,3,Refrigerated,306,India,0
PRD_3159,Fish,Protein,Amul,500,24-01-2026,02-02-2026,9,7,Refrigerated,349.66,India,0
PRD_3160,Paneer,Dairy,ITC,1000,21-01-2026,01-02-2026,11,6,Refrigerated,148.68,India,0
PRD_3161,Flour,Grains/Legumes,Britannia,5000,05-02-2025,28-01-2026,357,2,Ambient,212.06,India,1
PRD_3162,Flour,Grains/Legumes,Mother Dairy,1000,22-03-2025,24-01-2026,308,-2,Ambient,301.22,India,1
PRD_3163,Rajma,Grains/Legumes,MTR,2000,07-08-2025,10-02-2026,187,15,Ambient,115.55,India,0
PRD_3164,Fish,Protein,ITC,1000,18-01-2026,02-02-2026,15,7,Refrigerated,290.64,India,0
PRD_3165,Bun,Bakery,Fortune,2000,07-02-2026,10-02-2026,3,15,Ambient,585.9,India,0
PRD_3166,Rice Batter,Bakery,Aashirvaad,2000,23-01-2026,26-01-2026,3,0,Ambient,247.94,India,1
PRD_3167,Fish,Protein,Aashirvaad,2000,29-01-2026,10-02-2026,12,15,Refrigerated,93.05,India,0
PRD_3168,Rice,Grains/Legumes,Mother Dairy,500,10-07-2025,02-02-2026,207,7,Ambient,132.47,India,0
PRD_3169,Noodles,Grains/Legumes,Aashirvaad,500,02-02-2025,02-02-2026,365,7,Ambient,591.42,India,0
PRD_3170,Vegetables,Produce,Mother Dairy,250,22-01-2026,25-01-2026,3,-1,Refrigerated,206.36,India,1
PRD_3171,Noodles,Grains/Legumes,Nestle,5000,25-03-2025,29-01-2026,310,3,Ambient,398.45,India,0
PRD_3172,Fish,Protein,Fortune,2000,22-01-2026,29-01-2026,7,3,Refrigerated,32.2,India,0
PRD_3173,Noodles,Grains/Legumes,Amul,2000,14-02-2025,29-01-2026,349,3,Ambient,419.24,India,0
PRD_3174,Bun,Bakery,Fortune,2000,30-01-2026,03-02-2026,4,8,Ambient,369.7,India,0
PRD_3175,Rajma,Grains/Legumes,Britannia,2000,28-04-2025,02-02-2026,280,7,Ambient,586.36,India,0
PRD_3176,Fish,Protein,Fortune,250,16-01-2026,25-01-2026,9,-1,Refrigerated,119.72,India,1
PRD_3177,Pasta,Grains/Legumes,Britannia,2000,10-06-2025,09-02-2026,244,14,Ambient,527.75,India,0
PRD_3178,Bun,Bakery,MTR,500,06-02-2026,09-02-2026,3,14,Ambient,592.83,India,0
PRD_3179,Rajma,Grains/Legumes,Mother Dairy,5000,06-04-2025,03-02-2026,303,8,Ambient,482.14,India,0
PRD_3180,Flour,Grains/Legumes,MTR,500,20-02-2025,09-02-2026,354,14,Ambient,52.93,India,0
PRD_3181,Rajma,Grains/Legumes,ITC,5000,31-01-2025,25-01-2026,359,-1,Ambient,231.47,India,0
PRD_3182,Noodles,Grains/Legumes,Mother Dairy,5000,09-05-2025,04-02-2026,271,9,Ambient,151.76,India,0
PRD_3183,Bun,Bakery,Aashirvaad,2000,02-02-2026,06-02-2026,4,11,Ambient,160.8,India,0
PRD_3184,Fish,Protein,ITC,500,19-01-2026,29-01-2026,10,3,Refrigerated,436.25,India,1
PRD_3185,Rice Batter,Bakery,Nestle,2000,18-01-2026,23-01-2026,5,-3,Ambient,170.5,India,1
PRD_3186,Flour,Grains/Legumes,MTR,1000,25-06-2025,10-02-2026,230,15,Ambient,261.1,India,0
PRD_3187,Rajma,Grains/Legumes,Fortune,5000,10-03-2025,27-01-2026,323,1,Ambient,171.9,India,0
PRD_3188,Rice Batter,Bakery,MTR,5000,25-01-2026,28-01-2026,3,2,Ambient,210.62,India,1
PRD_3189,Noodles,Grains/Legumes,Amul,5000,09-02-2025,01-02-2026,357,6,Ambient,76.65,India,1
PRD_3190,Chicken,Protein,ITC,2000,18-01-2026,29-01-2026,11,3,Refrigerated,426.26,India,0
PRD_3191,Pasta,Grains/Legumes,Mother Dairy,5000,27-06-2025,31-01-2026,218,5,Ambient,182.51,India,0
PRD_3192,Paneer,Dairy,Fortune,1000,16-01-2026,24-01-2026,8,-2,Refrigerated,397.81,India,1
PRD_3193,Rajma,Grains/Legumes,Fortune,1000,31-07-2025,08-02-2026,192,13,Ambient,128.87,India,0
PRD_3194,Rice Batter,Bakery,Nestle,5000,19-01-2026,24-01-2026,5,-2,Ambient,68.2,India,1
PRD_3195,Fish,Protein,Mother Dairy,1000,19-01-2026,31-01-2026,12,5,Refrigerated,344.99,India,1
PRD_3196,Bun,Bakery,Fortune,250,19-01-2026,24-01-2026,5,-2,Ambient,67.98,India,1
PRD_3197,Paneer,Dairy,Nestle,1000,18-01-2026,23-01-2026,5,-3,Refrigerated,356.84,India,0
PRD_3198,Chicken,Protein,Britannia,250,29-01-2026,07-02-2026,9,12,Refrigerated,166.5,India,1
PRD_3199,Rajma,Grains/Legumes,Mother Dairy,1000,30-05-2025,09-02-2026,255,14,Ambient,399.72,India,0
PRD_3200,Pasta,Grains/Legumes,Mother Dairy,500,03-02-2025,28-01-2026,359,2,Ambient,439.94,India,1
PRD_3201,Paneer,Dairy,MTR,1000,14-01-2026,26-01-2026,12,0,Refrigerated,74.88,India,1
PRD_3202,Noodles,Grains/Legumes,Mother Dairy,2000,04-04-2025,01-02-2026,303,6,Ambient,592.86,India,0
PRD_3203,Chicken,Protein,Britannia,5000,02-02-2026,09-02-2026,7,14,Refrigerated,303.14,India,0
PRD_3204,Noodles,Grains/Legumes,Fortune,1000,31-05-2025,29-01-2026,243,3,Ambient,131.79,India,1
PRD_3205,Vegetables,Produce,MTR,2000,20-01-2026,27-01-2026,7,1,Refrigerated,157.38,India,1
PRD_3206,Noodles,Grains/Legumes,Fortune,2000,29-05-2025,28-01-2026,244,2,Ambient,517.93,India,1
PRD_3207,Flour,Grains/Legumes,MTR,500,04-02-2025,30-01-2026,360,4,Ambient,172.15,India,0
PRD_3208,Chicken,Protein,Aashirvaad,2000,25-01-2026,02-02-2026,8,7,Refrigerated,480.53,India,0
PRD_3209,Rice,Grains/Legumes,Amul,1000,28-02-2025,02-02-2026,339,7,Ambient,383.94,India,0
PRD_3210,Rice,Grains/Legumes,Fortune,250,03-08-2025,31-01-2026,181,5,Ambient,459.73,India,0
PRD_3211,Paneer,Dairy,Fortune,2000,23-01-2026,29-01-2026,6,3,Refrigerated,274.62,India,1
PRD_3212,Flour,Grains/Legumes,Fortune,500,14-06-2025,28-01-2026,228,2,Ambient,171.58,India,1
PRD_3213,Chicken,Protein,MTR,2000,30-01-2026,06-02-2026,7,11,Refrigerated,48.77,India,0
PRD_3214,Flour,Grains/Legumes,Britannia,2000,10-06-2025,10-02-2026,245,15,Ambient,95.61,India,0
PRD_3215,Rice Batter,Bakery,Britannia,2000,24-01-2026,28-01-2026,4,2,Ambient,304.05,India,1
PRD_3216,Chicken,Protein,Britannia,1000,21-01-2026,01-02-2026,11,6,Refrigerated,316.51,India,0
PRD_3217,Bun,Bakery,Amul,250,27-01-2026,31-01-2026,4,5,Ambient,153.82,India,1
PRD_3218,Rice,Grains/Legumes,MTR,250,29-07-2025,01-02-2026,187,6,Ambient,301.49,India,0
PRD_3219,Pasta,Grains/Legumes,Mother Dairy,2000,09-03-2025,31-01-2026,328,5,Ambient,356.85,India,1
PRD_3220,Noodles,Grains/Legumes,Fortune,5000,11-04-2025,23-01-2026,287,-3,Ambient,294.19,India,1
PRD_3221,Flour,Grains/Legumes,ITC,2000,02-05-2025,25-01-2026,268,-1,Ambient,38.78,India,1
PRD_3222,Vegetables,Produce,Britannia,1000,25-01-2026,30-01-2026,5,4,Refrigerated,515.49,India,1
PRD_3223,Noodles,Grains/Legumes,Aashirvaad,250,03-06-2025,03-02-2026,245,8,Ambient,484.5,India,0
PRD_3224,Paneer,Dairy,Amul,250,23-01-2026,03-02-2026,11,8,Refrigerated,447.41,India,0
PRD_3225,Pasta,Grains/Legumes,Fortune,5000,26-04-2025,01-02-2026,281,6,Ambient,342.19,India,0
PRD_3226,Noodles,Grains/Legumes,Nestle,2000,06-08-2025,05-02-2026,183,10,Ambient,48.58,India,0
PRD_3227,Rajma,Grains/Legumes,Nestle,500,14-06-2025,30-01-2026,230,4,Ambient,550.58,India,1
PRD_3228,Noodles,Grains/Legumes,Nestle,2000,01-07-2025,26-01-2026,209,0,Ambient,581.91,India,1
PRD_3229,Vegetables,Produce,Mother Dairy,5000,22-01-2026,27-01-2026,5,1,Refrigerated,50.07,India,1
PRD_3230,Rajma,Grains/Legumes,ITC,500,21-06-2025,02-02-2026,226,7,Ambient,38.64,India,0
PRD_3231,Fish,Protein,ITC,2000,17-01-2026,30-01-2026,13,4,Refrigerated,448.47,India,0
PRD_3232,Bun,Bakery,Nestle,250,30-01-2026,04-02-2026,5,9,Ambient,74.26,India,1
PRD_3233,Flour,Grains/Legumes,ITC,2000,21-07-2025,24-01-2026,187,-2,Ambient,81.93,India,0
PRD_3234,Fish,Protein,Aashirvaad,250,19-01-2026,27-01-2026,8,1,Refrigerated,346.16,India,1
PRD_3235,Chicken,Protein,Amul,500,18-01-2026,28-01-2026,10,2,Refrigerated,304.77,India,1
PRD_3236,Rice Batter,Bakery,Britannia,2000,31-01-2026,03-02-2026,3,8,Ambient,219.53,India,0
PRD_3237,Rajma,Grains/Legumes,Amul,5000,26-06-2025,10-02-2026,229,15,Ambient,273.5,India,0
PRD_3238,Flour,Grains/Legumes,Mother Dairy,1000,29-04-2025,10-02-2026,287,15,Ambient,427.36,India,0
PRD_3239,Rajma,Grains/Legumes,Amul,500,26-07-2025,27-01-2026,185,1,Ambient,383.42,India,1
PRD_3240,Flour,Grains/Legumes,MTR,2000,16-04-2025,26-01-2026,285,0,Ambient,119.03,India,1
PRD_3241,Chicken,Protein,Aashirvaad,250,21-01-2026,03-02-2026,13,8,Refrigerated,283.8,India,0
PRD_3242,Noodles,Grains/Legumes,ITC,5000,30-03-2025,25-01-2026,301,-1,Ambient,86.66,India,0
PRD_3243,Fish,Protein,Amul,250,19-01-2026,03-02-2026,15,8,Refrigerated,272.34,India,0
PRD_3244,Paneer,Dairy,Mother Dairy,500,24-01-2026,02-02-2026,9,7,Refrigerated,133.14,India,1
PRD_3245,Paneer,Dairy,Nestle,5000,19-01-2026,29-01-2026,10,3,Refrigerated,238.43,India,0
PRD_3246,Bun,Bakery,ITC,2000,29-01-2026,01-02-2026,3,6,Ambient,110.36,India,0
PRD_3247,Rajma,Grains/Legumes,Aashirvaad,500,06-07-2025,31-01-2026,209,5,Ambient,226.64,India,1
PRD_3248,Rice,Grains/Legumes,Nestle,500,02-08-2025,29-01-2026,180,3,Ambient,152.88,India,1
PRD_3249,Fish,Protein,MTR,1000,24-01-2026,08-02-2026,15,13,Refrigerated,172.78,India,0
PRD_3250,Rice,Grains/Legumes,Amul,2000,12-02-2025,07-02-2026,360,12,Ambient,378.01,India,0
PRD_3251,Noodles,Grains/Legumes,Mother Dairy,2000,17-07-2025,10-02-2026,208,15,Ambient,175.1,India,0
PRD_3252,Noodles,Grains/Legumes,Britannia,1000,24-06-2025,31-01-2026,221,5,Ambient,437.98,India,0
PRD_3253,Rajma,Grains/Legumes,ITC,250,27-04-2025,10-02-2026,289,15,Ambient,394.67,India,0
PRD_3254,Flour,Grains/Legumes,Mother Dairy,5000,26-03-2025,09-02-2026,320,14,Ambient,227.32,India,0
PRD_3255,Flour,Grains/Legumes,Fortune,250,02-02-2025,25-01-2026,357,-1,Ambient,376.81,India,1
PRD_3256,Rice,Grains/Legumes,MTR,500,12-04-2025,10-02-2026,304,15,Ambient,221.05,India,0
PRD_3257,Bun,Bakery,MTR,500,26-01-2026,29-01-2026,3,3,Ambient,110.69,India,0
PRD_3258,Chicken,Protein,Nestle,5000,22-01-2026,03-02-2026,12,8,Refrigerated,45.46,India,0
PRD_3259,Chicken,Protein,MTR,5000,17-01-2026,24-01-2026,7,-2,Refrigerated,568.62,India,1
PRD_3260,Rice Batter,Bakery,ITC,500,20-01-2026,23-01-2026,3,-3,Ambient,27.4,India,1
PRD_3261,Vegetables,Produce,ITC,5000,05-02-2026,10-02-2026,5,15,Refrigerated,209.76,India,0
PRD_3262,Fish,Protein,Britannia,500,25-01-2026,01-02-2026,7,6,Refrigerated,594.11,India,0
PRD_3263,Pasta,Grains/Legumes,Fortune,250,27-03-2025,05-02-2026,315,10,Ambient,597.52,India,1
PRD_3264,Rice Batter,Bakery,Aashirvaad,5000,27-01-2026,30-01-2026,3,4,Ambient,282.57,India,0
PRD_3265,Bun,Bakery,Amul,500,05-02-2026,10-02-2026,5,15,Ambient,299.47,India,0
PRD_3266,Bun,Bakery,ITC,2000,03-02-2026,07-02-2026,4,12,Ambient,307.17,India,0
PRD_3267,Noodles,Grains/Legumes,Mother Dairy,5000,12-08-2025,10-02-2026,182,15,Ambient,25.24,India,0
PRD_3268,Vegetables,Produce,ITC,250,04-02-2026,09-02-2026,5,14,Refrigerated,188.62,India,0
PRD_3269,Noodles,Grains/Legumes,ITC,1000,14-03-2025,23-01-2026,315,-3,Ambient,548.32,India,1
PRD_3270,Flour,Grains/Legumes,Fortune,2000,25-02-2025,07-02-2026,347,12,Ambient,539.03,India,0
PRD_3271,Pasta,Grains/Legumes,MTR,5000,07-07-2025,27-01-2026,204,1,Ambient,309.75,India,1
PRD_3272,Pasta,Grains/Legumes,ITC,250,27-03-2025,28-01-2026,307,2,Ambient,579.1,India,1
PRD_3273,Noodles,Grains/Legumes,Nestle,1000,25-07-2025,23-01-2026,182,-3,Ambient,103.06,India,1
PRD_3274,Rajma,Grains/Legumes,Amul,5000,18-05-2025,23-01-2026,250,-3,Ambient,489.94,India,1
PRD_3275,Noodles,Grains/Legumes,Fortune,250,19-03-2025,10-02-2026,328,15,Ambient,204.26,India,0
PRD_3276,Chicken,Protein,Amul,500,12-01-2026,26-01-2026,14,0,Refrigerated,553.73,India,1
PRD_3277,Rajma,Grains/Legumes,Britannia,1000,11-07-2025,01-02-2026,205,6,Ambient,343.63,India,0
PRD_3278,Rice Batter,Bakery,Mother Dairy,250,30-01-2026,04-02-2026,5,9,Ambient,346.4,India,0
PRD_3279,Paneer,Dairy,Aashirvaad,500,17-01-2026,27-01-2026,10,1,Refrigerated,447.28,India,1
PRD_3280,Rice Batter,Bakery,Mother Dairy,5000,01-02-2026,06-02-2026,5,11,Ambient,101.11,India,0
PRD_3281,Rajma,Grains/Legumes,ITC,1000,20-06-2025,23-01-2026,217,-3,Ambient,69.82,India,0
PRD_3282,Pasta,Grains/Legumes,Fortune,250,30-05-2025,02-02-2026,248,7,Ambient,445.93,India,1
PRD_3283,Fish,Protein,Nestle,500,16-01-2026,31-01-2026,15,5,Refrigerated,121.69,India,1
PRD_3284,Chicken,Protein,Mother Dairy,500,25-01-2026,08-02-2026,14,13,Refrigerated,501.38,India,1
PRD_3285,Chicken,Protein,ITC,500,28-01-2026,04-02-2026,7,9,Refrigerated,169.59,India,0
PRD_3286,Flour,Grains/Legumes,MTR,500,04-06-2025,27-01-2026,237,1,Ambient,544.4,India,1
PRD_3287,Rice Batter,Bakery,Nestle,500,23-01-2026,26-01-2026,3,0,Ambient,477.42,India,1
PRD_3288,Paneer,Dairy,Britannia,250,26-01-2026,07-02-2026,12,12,Refrigerated,322.79,India,1
PRD_3289,Flour,Grains/Legumes,Nestle,250,28-02-2025,01-02-2026,338,6,Ambient,104.45,India,0
PRD_3290,Rajma,Grains/Legumes,MTR,250,21-02-2025,27-01-2026,340,1,Ambient,107.85,India,1
PRD_3291,Bun,Bakery,Nestle,500,04-02-2026,08-02-2026,4,13,Ambient,97.04,India,1
PRD_3292,Vegetables,Produce,Nestle,500,24-01-2026,31-01-2026,7,5,Refrigerated,26.39,India,0
PRD_3293,Rice,Grains/Legumes,Aashirvaad,2000,07-03-2025,01-02-2026,331,6,Ambient,454.77,India,0
PRD_3294,Pasta,Grains/Legumes,Fortune,250,05-08-2025,06-02-2026,185,11,Ambient,72.67,India,0
PRD_3295,Bun,Bakery,Mother Dairy,2000,22-01-2026,26-01-2026,4,0,Ambient,231.11,India,1
PRD_3296,Rice Batter,Bakery,Fortune,2000,26-01-2026,30-01-2026,4,4,Ambient,443.56,India,1
PRD_3297,Flour,Grains/Legumes,Amul,500,29-07-2025,07-02-2026,193,12,Ambient,48.51,India,0
PRD_3298,Pasta,Grains/Legumes,Mother Dairy,5000,15-07-2025,30-01-2026,199,4,Ambient,426.8,India,0
PRD_3299,Pasta,Grains/Legumes,ITC,500,04-05-2025,27-01-2026,268,1,Ambient,509.8,India,1
PRD_3300,Rice,Grains/Legumes,Fortune,2000,24-07-2025,31-01-2026,191,5,Ambient,292.73,India,0
PRD_3301,Rice,Grains/Legumes,Mother Dairy,2000,24-06-2025,06-02-2026,227,11,Ambient,381.75,India,0
PRD_3302,Rajma,Grains/Legumes,Aashirvaad,2000,07-08-2025,06-02-2026,183,11,Ambient,427.26,India,0
PRD_3303,Rajma,Grains/Legumes,Amul,5000,23-02-2025,27-01-2026,338,1,Ambient,385.92,India,1
PRD_3304,Vegetables,Produce,Nestle,2000,28-01-2026,02-02-2026,5,7,Refrigerated,320.16,India,0
PRD_3305,Bun,Bakery,Aashirvaad,250,01-02-2026,04-02-2026,3,9,Ambient,307.2,India,0
PRD_3306,Rajma,Grains/Legumes,MTR,2000,26-03-2025,25-01-2026,305,-1,Ambient,182.31,India,1
PRD_3307,Rajma,Grains/Legumes,Amul,500,22-06-2025,26-01-2026,218,0,Ambient,36.92,India,1
PRD_3308,Rice Batter,Bakery,ITC,2000,24-01-2026,29-01-2026,5,3,Ambient,152.17,India,0
PRD_3309,Noodles,Grains/Legumes,Nestle,5000,16-05-2025,03-02-2026,263,8,Ambient,350.26,India,0
PRD_3310,Rajma,Grains/Legumes,Fortune,1000,27-06-2025,25-01-2026,212,-1,Ambient,274.68,India,1
PRD_3311,Noodles,Grains/Legumes,Fortune,1000,11-03-2025,23-01-2026,318,-3,Ambient,214,India,1
PRD_3312,Rice Batter,Bakery,MTR,500,03-02-2026,07-02-2026,4,12,Ambient,272.8,India,0
PRD_3313,Rice Batter,Bakery,Britannia,250,27-01-2026,30-01-2026,3,4,Ambient,120.3,India,0
PRD_3314,Chicken,Protein,Britannia,5000,14-01-2026,28-01-2026,14,2,Refrigerated,462.92,India,1
PRD_3315,Chicken,Protein,Nestle,250,26-01-2026,07-02-2026,12,12,Refrigerated,404.53,India,1
PRD_3316,Rice,Grains/Legumes,Mother Dairy,250,25-07-2025,01-02-2026,191,6,Ambient,45.46,India,0
PRD_3317,Rice,Grains/Legumes,Nestle,1000,10-05-2025,09-02-2026,275,14,Ambient,302.21,India,0
PRD_3318,Paneer,Dairy,MTR,500,20-01-2026,28-01-2026,8,2,Refrigerated,337.14,India,0
PRD_3319,Rice,Grains/Legumes,Nestle,500,02-02-2025,01-02-2026,364,6,Ambient,337.06,India,0
PRD_3320,Vegetables,Produce,Nestle,5000,05-02-2026,10-02-2026,5,15,Refrigerated,114.66,India,0
PRD_3321,Chicken,Protein,Fortune,5000,30-01-2026,06-02-2026,7,11,Refrigerated,582.58,India,0
PRD_3322,Vegetables,Produce,Britannia,500,29-01-2026,04-02-2026,6,9,Refrigerated,491.41,India,1
PRD_3323,Flour,Grains/Legumes,Mother Dairy,5000,24-06-2025,04-02-2026,225,9,Ambient,185.78,India,0
PRD_3324,Noodles,Grains/Legumes,Nestle,2000,04-04-2025,06-02-2026,308,11,Ambient,133.89,India,0
PRD_3325,Pasta,Grains/Legumes,Fortune,1000,30-04-2025,23-01-2026,268,-3,Ambient,38.18,India,0
PRD_3326,Bun,Bakery,Aashirvaad,2000,31-01-2026,04-02-2026,4,9,Ambient,21.68,India,0
PRD_3327,Rice Batter,Bakery,Fortune,2000,04-02-2026,07-02-2026,3,12,Ambient,422.9,India,0
PRD_3328,Fish,Protein,Britannia,2000,22-01-2026,02-02-2026,11,7,Refrigerated,184.22,India,0
PRD_3329,Flour,Grains/Legumes,Nestle,500,29-06-2025,02-02-2026,218,7,Ambient,43.38,India,0
PRD_3330,Vegetables,Produce,ITC,2000,04-02-2026,10-02-2026,6,15,Refrigerated,444.79,India,0
PRD_3331,Rice Batter,Bakery,MTR,5000,04-02-2026,07-02-2026,3,12,Ambient,27.99,India,0
PRD_3332,Rice Batter,Bakery,Mother Dairy,1000,04-02-2026,09-02-2026,5,14,Ambient,439.36,India,0
PRD_3333,Noodles,Grains/Legumes,Britannia,500,19-03-2025,30-01-2026,317,4,Ambient,482.99,India,1
PRD_3334,Chicken,Protein,ITC,250,19-01-2026,27-01-2026,8,1,Refrigerated,228.74,India,1
PRD_3335,Rice,Grains/Legumes,MTR,2000,23-04-2025,31-01-2026,283,5,Ambient,578.73,India,0
PRD_3336,Rajma,Grains/Legumes,Nestle,500,15-03-2025,04-02-2026,326,9,Ambient,58.23,India,0
PRD_3337,Rice Batter,Bakery,Fortune,500,28-01-2026,02-02-2026,5,7,Ambient,229.86,India,0
PRD_3338,Rice Batter,Bakery,MTR,1000,06-02-2026,09-02-2026,3,14,Ambient,237.62,India,0
PRD_3339,Noodles,Grains/Legumes,Fortune,250,18-04-2025,28-01-2026,285,2,Ambient,539.65,India,0
PRD_3340,Pasta,Grains/Legumes,Britannia,2000,29-03-2025,07-02-2026,315,12,Ambient,134.11,India,0
PRD_3341,Rajma,Grains/Legumes,Mother Dairy,5000,15-07-2025,28-01-2026,197,2,Ambient,76.09,India,1
PRD_3342,Rice,Grains/Legumes,Aashirvaad,250,26-04-2025,07-02-2026,287,12,Ambient,571.64,India,0
PRD_3343,Paneer,Dairy,Mother Dairy,5000,19-01-2026,31-01-2026,12,5,Refrigerated,77.64,India,0
PRD_3344,Rajma,Grains/Legumes,Mother Dairy,1000,13-03-2025,10-02-2026,334,15,Ambient,211.05,India,0
PRD_3345,Flour,Grains/Legumes,ITC,500,21-07-2025,01-02-2026,195,6,Ambient,253.08,India,0
PRD_3346,Rice,Grains/Legumes,Amul,2000,11-07-2025,25-01-2026,198,-1,Ambient,309.8,India,1
PRD_3347,Rajma,Grains/Legumes,Britannia,500,16-02-2025,31-01-2026,349,5,Ambient,281.21,India,1
PRD_3348,Pasta,Grains/Legumes,Mother Dairy,2000,28-06-2025,08-02-2026,225,13,Ambient,204.33,India,0
PRD_3349,Paneer,Dairy,ITC,5000,26-01-2026,04-02-2026,9,9,Refrigerated,326.46,India,1
PRD_3350,Vegetables,Produce,Aashirvaad,2000,16-01-2026,23-01-2026,7,-3,Refrigerated,583.78,India,1
PRD_3351,Rice,Grains/Legumes,Mother Dairy,500,05-03-2025,28-01-2026,329,2,Ambient,236.67,India,1
PRD_3352,Flour,Grains/Legumes,Britannia,250,17-02-2025,04-02-2026,352,9,Ambient,563.05,India,0
PRD_3353,Fish,Protein,Mother Dairy,1000,14-01-2026,29-01-2026,15,3,Refrigerated,334.81,India,1
PRD_3354,Rajma,Grains/Legumes,Fortune,5000,16-03-2025,24-01-2026,314,-2,Ambient,329.54,India,0
PRD_3355,Rajma,Grains/Legumes,Mother Dairy,1000,11-03-2025,08-02-2026,334,13,Ambient,270.35,India,0
PRD_3356,Pasta,Grains/Legumes,Amul,5000,25-07-2025,25-01-2026,184,-1,Ambient,263.2,India,0
PRD_3357,Rice Batter,Bakery,Aashirvaad,250,23-01-2026,27-01-2026,4,1,Ambient,224.83,India,1
PRD_3358,Fish,Protein,Mother Dairy,5000,23-01-2026,31-01-2026,8,5,Refrigerated,411.57,India,0
PRD_3359,Rice,Grains/Legumes,Aashirvaad,2000,25-03-2025,10-02-2026,322,15,Ambient,197.84,India,0
PRD_3360,Rajma,Grains/Legumes,Amul,500,08-08-2025,09-02-2026,185,14,Ambient,550.49,India,0
PRD_3361,Fish,Protein,Mother Dairy,1000,29-01-2026,08-02-2026,10,13,Refrigerated,512.44,India,0
PRD_3362,Vegetables,Produce,Nestle,1000,29-01-2026,01-02-2026,3,6,Refrigerated,497.03,India,0
PRD_3363,Fish,Protein,Aashirvaad,5000,22-01-2026,06-02-2026,15,11,Refrigerated,148.27,India,0
PRD_3364,Bun,Bakery,Aashirvaad,250,05-02-2026,10-02-2026,5,15,Ambient,304.47,India,0
PRD_3365,Paneer,Dairy,MTR,2000,24-01-2026,04-02-2026,11,9,Refrigerated,321.37,India,0
PRD_3366,Noodles,Grains/Legumes,Mother Dairy,5000,31-05-2025,30-01-2026,244,4,Ambient,208.24,India,0
PRD_3367,Vegetables,Produce,Britannia,500,03-02-2026,08-02-2026,5,13,Refrigerated,194.9,India,0
PRD_3368,Rice,Grains/Legumes,Amul,250,19-04-2025,10-02-2026,297,15,Ambient,140.88,India,0
PRD_3369,Pasta,Grains/Legumes,Britannia,250,09-08-2025,09-02-2026,184,14,Ambient,251.91,India,0
PRD_3370,Noodles,Grains/Legumes,MTR,1000,27-03-2025,24-01-2026,303,-2,Ambient,454.23,India,1
PRD_3371,Bun,Bakery,Fortune,250,20-01-2026,24-01-2026,4,-2,Ambient,527.47,India,1
PRD_3372,Vegetables,Produce,Mother Dairy,2000,22-01-2026,26-01-2026,4,0,Refrigerated,60.63,India,0
PRD_3373,Bun,Bakery,Aashirvaad,2000,26-01-2026,29-01-2026,3,3,Ambient,587.45,India,1
PRD_3374,Rice,Grains/Legumes,Fortune,500,16-05-2025,06-02-2026,266,11,Ambient,205.83,India,0
